date, open, high, low, close
2020-12-24, 125.94, 129.7, 122.7201, 123.39
2020-12-28, 120.04, 122.88, 111.05, 111.4
2020-12-29, 107.7957, 116.25, 106.88, 114.39
2020-12-30, 118.4, 118.9408, 108.8, 111.13
2020-12-31, 110.55, 113.55, 102.66, 104.47
2021-01-04, 107.23, 113.63, 103.26, 111.73
2021-01-05, 113.82, 114.98, 107.2, 109.18
2021-01-06, 111.11, 116.93, 110.28, 116.26
2021-01-07, 120.1, 122.82, 112.13, 115.09
2021-01-08, 116.52, 117.71, 111.49, 112.75
2021-01-11, 112.75, 121.24, 112.62, 117.26
2021-01-12, 117.93, 124.91, 117.12, 124.55
2021-01-13, 123.7, 127.58, 120.74, 124.06
2021-01-14, 122.8, 130.98, 122.8, 129.72
2021-01-15, 129.6, 133.29, 126.58, 129.65
2021-01-19, 122.1, 126.36, 120.5, 125.01
2021-01-20, 124.51, 126.0101, 122.25, 125.14
2021-01-21, 125.28, 137.0, 125.25, 132.98
2021-01-22, 132.5, 135.87, 128.9, 131.02
2021-01-25, 138.4, 147.4299, 137.25, 147.0
2021-01-26, 145.15, 154.55, 145.0, 151.93
2021-01-27, 151.2, 164.55, 149.0, 155.73
2021-01-28, 154.105, 168.0, 153.62, 159.55
2021-01-29, 174.99, 185.98, 166.2001, 173.16
2021-02-01, 173.03, 174.5, 154.3, 157.48
2021-02-02, 158.52, 159.054, 147.1, 158.58
2021-02-03, 156.6, 168.39, 156.4, 165.86
2021-02-04, 166.42, 173.73, 164.25, 173.31
2021-02-05, 170.99, 177.5, 170.26, 176.24
2021-02-08, 177.0, 189.26, 176.81, 185.98
2021-02-09, 186.21, 187.0, 177.27, 179.52
2021-02-10, 182.74, 185.22, 176.37, 179.34
2021-02-11, 178.29, 184.22, 176.2, 183.44
2021-02-12, 184.89, 185.0, 177.58, 183.74
2021-02-16, 182.41, 184.18, 173.5088, 178.53
2021-02-17, 174.28, 178.01, 171.62, 176.76
2021-02-18, 171.5929, 175.47, 168.0, 169.57
2021-02-19, 173.54, 179.3, 170.53, 174.74
2021-02-22, 167.8, 170.35, 158.58, 159.37
2021-02-23, 151.25, 153.0, 136.0, 150.17
2021-02-24, 150.41, 151.0, 143.47, 144.79
2021-02-25, 150.78, 160.98, 145.86, 148.38
2021-02-26, 157.98, 159.6, 150.88, 154.81
2021-03-01, 154.4631, 157.7799, 145.2501, 157.4
2021-03-02, 153.5, 154.4713, 146.44, 146.81
2021-03-03, 146.09, 147.32, 131.0, 131.22
2021-03-04, 128.7, 135.47, 126.69, 132.3
2021-03-05, 133.0732, 134.27, 121.12, 132.19
2021-03-08, 129.15, 133.55, 122.48, 123.47
2021-03-09, 127.11, 132.3, 125.6, 130.87
2021-03-10, 133.62, 135.715, 128.7932, 129.75
2021-03-11, 132.9818, 140.85, 131.48, 140.47
2021-03-12, 134.04, 138.7424, 133.2, 136.99
2021-03-15, 136.77, 143.85, 135.01, 143.66
2021-03-16, 148.5, 157.75, 145.84, 156.02
2021-03-17, 150.25, 152.0831, 143.2501, 147.55
2021-03-18, 144.45, 147.61, 140.86, 141.46
2021-03-19, 143.06, 145.18, 138.53, 143.74
2021-03-22, 144.19, 147.9199, 141.85, 145.6
2021-03-23, 145.61, 146.19, 136.38, 136.52
2021-03-24, 137.25, 137.74, 131.01, 131.61
2021-03-25, 127.33, 134.31, 126.42, 133.33
2021-03-26, 133.38, 135.6, 128.02, 133.28
2021-03-29, 130.11, 131.3, 121.9, 123.42
2021-03-30, 123.15, 123.5977, 117.3411, 118.49
2021-03-31, 121.1, 131.8, 119.328, 130.95
2021-04-01, 132.2, 136.6372, 130.34, 132.55
2021-04-05, 132.6, 133.1925, 127.04, 129.91
2021-04-06, 130.11, 138.2494, 128.16, 133.53
2021-04-07, 132.37, 135.16, 130.21, 131.47
2021-04-08, 132.85, 135.9, 132.06, 133.88
2021-04-09, 133.51, 144.0, 133.34, 140.92
2021-04-12, 142.37, 143.49, 136.36, 139.4
2021-04-13, 146.8, 152.11, 145.35, 149.71
2021-04-14, 153.66, 160.92, 152.49, 160.03
2021-04-15, 159.0, 163.58, 155.23, 159.87
2021-04-16, 158.68, 171.92, 158.21, 170.81
2021-04-19, 166.61, 168.1958, 159.6, 161.91
2021-04-20, 160.32, 162.73, 153.27, 156.78
2021-04-21, 158.6, 170.11, 157.6901, 169.5
2021-04-22, 168.26, 179.0, 164.62, 168.1
2021-04-23, 170.3046, 175.51, 168.35, 173.63
2021-04-26, 171.79, 179.6, 168.88, 177.61
2021-04-27, 178.3604, 185.5299, 178.18, 183.41
2021-04-28, 182.37, 182.89, 176.12, 178.68
2021-04-29, 183.3265, 186.8, 174.76, 175.67
2021-04-30, 175.59, 184.0, 174.52, 178.82
2021-05-03, 183.9, 189.0, 182.2101, 186.02
2021-05-04, 185.3347, 188.49, 171.63, 173.59
2021-05-05, 178.1, 180.7, 156.81, 162.84
2021-05-06, 148.0, 163.47, 143.56, 160.5
2021-05-07, 165.78, 169.0196, 160.8161, 163.15
2021-05-10, 164.01, 164.7599, 155.71, 158.55
2021-05-11, 151.31, 161.99, 150.06, 158.99
2021-05-12, 154.11, 158.91, 151.15, 152.68
2021-05-13, 152.6, 155.62, 146.85, 149.87
2021-05-14, 150.85, 162.46, 150.4, 161.38
2021-05-17, 159.0, 163.37, 156.7235, 160.43
2021-05-18, 160.16, 165.75, 157.9, 159.53
2021-05-19, 155.74, 160.07, 154.51, 157.99
2021-05-20, 159.92, 166.81, 158.89, 165.97
2021-05-21, 168.93, 169.28, 161.35, 161.45
2021-05-24, 162.8813, 166.8, 161.01, 164.17
2021-05-25, 166.56, 171.74, 165.1001, 169.26
2021-05-26, 168.7, 175.62, 168.51, 175.59
2021-05-27, 174.2, 180.0, 173.63, 179.54
2021-05-28, 178.6233, 186.64, 178.36, 185.01
2021-06-01, 184.08, 185.2791, 178.8, 184.66
2021-06-02, 183.9, 194.5, 183.28, 191.6
2021-06-03, 188.89, 200.0, 188.6331, 195.22
2021-06-04, 197.9, 207.38, 197.33, 206.07
2021-06-07, 207.1026, 227.71, 206.42, 219.57
2021-06-08, 220.1, 222.3449, 202.5, 213.0
2021-06-09, 212.3, 221.5, 212.01, 217.44
2021-06-10, 216.62, 221.88, 207.7, 217.0
2021-06-11, 211.9, 218.9, 211.8, 218.85
2021-06-14, 213.2727, 213.4899, 198.0, 207.41
2021-06-15, 203.49, 207.85, 199.2, 201.59
2021-06-16, 200.0, 203.98, 193.2016, 197.84
2021-06-17, 200.0, 203.9223, 197.72, 202.47
2021-06-18, 201.3928, 204.84, 194.51, 199.19
2021-06-21, 200.86, 211.04, 200.0, 208.24
2021-06-22, 210.76, 222.4048, 210.2501, 221.36
2021-06-23, 219.98, 224.57, 205.55, 212.04
2021-06-24, 214.38, 221.49, 213.46, 220.14
2021-06-25, 221.26, 226.51, 216.33, 219.94
2021-06-28, 223.0, 225.0914, 215.6, 222.94
2021-06-29, 221.19, 238.4, 219.33, 234.46
2021-06-30, 237.98, 245.7, 232.41, 234.98
2021-07-01, 236.3, 236.71, 227.67, 235.11
2021-07-02, 235.1, 238.9, 230.14, 234.3
2021-07-06, 229.62, 234.6, 225.43, 233.34
2021-07-07, 231.76, 231.86, 220.8201, 221.9
2021-07-08, 215.66, 233.41, 214.07, 232.79
2021-07-09, 231.965, 233.7999, 224.28, 232.81
2021-07-12, 230.98, 242.389, 229.2, 239.34
2021-07-13, 239.14, 239.8195, 233.801, 235.15
2021-07-14, 237.245, 249.92, 237.22, 246.66
2021-07-15, 246.66, 261.22, 245.505, 259.675
2021-07-16, 276.92, 288.88, 271.5, 286.43
2021-07-19, 284.54, 317.8796, 283.14, 313.59
2021-07-20, 318.22, 342.51, 292.0, 307.33
2021-07-21, 298.51, 325.88, 293.62, 321.11
2021-07-22, 319.0, 329.6, 316.29, 323.48
2021-07-23, 330.9, 349.45, 325.17, 348.83
2021-07-26, 352.0, 362.0, 329.15, 335.87
2021-07-27, 335.3088, 344.889, 318.29, 328.5
2021-07-28, 333.01, 350.99, 327.5, 349.32
2021-07-29, 350.64, 351.2199, 336.0, 345.64
2021-07-30, 346.9, 359.9, 342.28, 353.6
2021-08-02, 360.0, 365.6, 343.2, 346.61
2021-08-03, 348.5004, 386.98, 344.5, 386.51
2021-08-04, 385.0, 433.0, 377.11, 419.05
2021-08-05, 409.72, 443.99, 403.0, 416.26
2021-08-06, 410.3, 419.26, 393.61, 413.72
2021-08-09, 411.3014, 493.7565, 409.66, 484.47
2021-08-10, 485.5, 497.49, 454.0, 456.76
2021-08-11, 443.57, 453.73, 372.0, 385.33
2021-08-12, 400.0, 406.3499, 377.09, 391.42
2021-08-13, 405.24, 406.32, 387.1, 389.78
2021-08-16, 379.27, 379.57, 349.0, 373.86
2021-08-17, 361.0, 402.49, 358.5501, 401.86
2021-08-18, 406.5, 413.3, 386.21, 398.8
2021-08-19, 385.0, 394.9199, 375.0, 375.53
2021-08-20, 374.5475, 387.4899, 369.26, 382.98
2021-08-23, 390.34, 411.97, 385.7716, 411.89
2021-08-24, 405.69, 407.5796, 387.56, 394.94
2021-08-25, 391.7, 413.8, 387.97, 397.87
2021-08-26, 395.45, 404.67, 392.1525, 400.3
2021-08-27, 398.825, 398.98, 378.72, 382.22
2021-08-30, 369.0, 389.04, 362.8001, 370.69
2021-08-31, 375.91, 384.68, 370.5, 376.69
2021-09-01, 382.837, 394.98, 375.2, 389.94
2021-09-02, 393.13, 402.8, 390.515, 397.66
2021-09-03, 392.71, 416.81, 388.68, 416.7
2021-09-07, 409.5, 438.55, 408.96, 436.39
2021-09-08, 433.72, 437.17, 418.2, 422.9
2021-09-09, 429.93, 459.42, 427.09, 455.92
2021-09-10, 463.1565, 464.85, 448.11, 449.38
2021-09-13, 448.0, 448.8099, 415.0, 419.72
2021-09-14, 419.27, 443.76, 418.6331, 427.71
2021-09-15, 427.455, 437.8, 422.16, 434.46
2021-09-16, 431.21, 446.6399, 429.0, 440.65
2021-09-17, 438.53, 442.0, 406.8704, 430.05
2021-09-20, 417.5073, 435.4499, 416.511, 423.33
2021-09-21, 424.3, 439.59, 420.3, 434.04
2021-09-22, 433.09, 443.73, 428.6, 440.72
2021-09-23, 439.7851, 458.5, 438.79, 454.6
2021-09-24, 448.08, 453.61, 426.61, 430.14
2021-09-27, 430.6008, 434.0, 407.255, 408.84
2021-09-28, 398.56, 403.2957, 376.03, 384.21
2021-09-29, 393.21, 397.98, 375.5543, 378.9
2021-09-30, 381.82, 390.6, 377.1001, 384.86
2021-10-01, 358.33, 359.115, 323.41, 341.09
2021-10-04, 308.88, 330.555, 305.0, 325.84
2021-10-05, 331.0, 338.0328, 327.2001, 332.11
2021-10-06, 318.71, 325.68, 300.62, 302.42
2021-10-07, 295.46, 317.3499, 293.58, 309.36
2021-10-08, 310.8, 314.05, 297.5404, 304.91
2021-10-11, 299.32, 314.11, 298.1, 305.1
2021-10-12, 313.0346, 315.94, 301.9101, 311.13
2021-10-13, 314.9, 327.74, 313.3, 321.5
2021-10-14, 329.0, 337.36, 322.1, 331.88
2021-10-15, 341.01, 341.5494, 318.5, 324.21
2021-10-18, 322.26, 338.54, 320.5371, 334.84
2021-10-19, 339.105, 347.87, 331.0101, 333.61
2021-10-20, 334.01, 338.6, 329.36, 333.01
2021-10-21, 337.21, 341.52, 333.4001, 339.57
2021-10-22, 332.539, 335.75, 317.18, 326.54
2021-10-25, 327.36, 350.06, 323.27, 349.56
2021-10-26, 352.0, 356.77, 341.37, 345.74
2021-10-27, 344.25, 350.64, 338.34, 340.88
2021-10-28, 343.1, 353.28, 341.54, 347.92
2021-10-29, 344.47, 347.7, 337.2501, 345.21
2021-11-01, 334.99, 338.07, 320.55, 337.17
2021-11-02, 338.74, 349.45, 337.04, 348.64
2021-11-03, 350.0, 350.1, 336.2, 345.92
2021-11-04, 295.81, 297.73, 278.0, 284.02
2021-11-05, 241.57, 246.1, 210.96, 236.99
2021-11-08, 233.06, 245.92, 233.06, 244.68
2021-11-09, 246.07, 250.57, 232.21, 236.85
2021-11-10, 230.1, 239.105, 225.57, 228.96
2021-11-11, 227.67, 232.27, 221.6, 225.82
2021-11-12, 225.86, 232.5599, 224.4185, 231.19
2021-11-15, 230.825, 236.6, 225.63, 235.07
2021-11-16, 234.01, 239.99, 230.2861, 234.28
2021-11-17, 234.79, 249.14, 234.57, 242.23
2021-11-18, 246.12, 253.19, 243.79, 251.41
2021-11-19, 265.415, 274.84, 258.09, 263.78
2021-11-22, 268.07, 289.0, 264.2, 282.69
2021-11-23, 277.74, 281.98, 269.18, 276.38
2021-11-24, 273.01, 275.2799, 266.3101, 273.39
2021-11-26, 319.34, 350.15, 313.0, 329.63
2021-11-29, 370.33, 376.65, 350.27, 368.51
2021-11-30, 351.58, 357.6399, 337.29, 352.43
2021-12-01, 330.0, 336.3599, 310.57, 310.61
2021-12-02, 301.29, 318.47, 291.03, 301.49
2021-12-03, 318.09, 318.7854, 293.6, 306.72
2021-12-06, 280.85, 287.4799, 256.5601, 265.33
2021-12-07, 268.14, 287.77, 263.07, 282.35
2021-12-08, 282.38, 288.28, 272.91, 283.4
2021-12-09, 285.19, 285.71, 271.33, 272.21
2021-12-10, 235.405, 261.966, 233.51, 257.06
2021-12-13, 257.4, 275.78, 256.9711, 271.99
2021-12-14, 264.295, 278.33, 257.2005, 277.16
2021-12-15, 271.7994, 290.35, 271.55, 283.28
2021-12-16, 284.2, 287.1335, 277.07, 282.02
2021-12-17, 275.57, 296.39, 269.0, 294.8
2021-12-20, 321.305, 321.305, 275.12, 276.38
2021-12-21, 275.5, 281.3, 257.2, 268.14
2021-12-22, 264.06, 267.0, 245.5, 251.36
2021-12-23, 250.41, 253.65, 238.5, 249.99
2021-12-27, 243.0, 252.72, 240.5801, 246.88
2021-12-28, 245.365, 254.57, 237.58, 241.44
2021-12-29, 239.33, 249.489, 233.2, 247.88
2021-12-30, 243.83, 254.32, 242.1349, 251.6
2021-12-31, 249.88, 259.1989, 246.7, 253.98
2022-01-03, 247.12, 249.42, 231.08, 235.05
2022-01-04, 232.2, 239.4299, 225.24, 233.06
2022-01-05, 232.1, 237.88, 214.6, 215.23
2022-01-06, 216.035, 222.22, 205.23, 216.06
2022-01-07, 216.414, 221.9666, 211.95, 213.86
2022-01-10, 211.37, 241.99, 207.5, 233.7
2022-01-11, 226.0, 228.0, 220.2801, 221.39
2022-01-12, 220.48, 228.5, 218.76, 222.89
2022-01-13, 219.56, 221.4999, 209.58, 210.17
2022-01-14, 204.01, 212.76, 200.08, 204.73
2022-01-18, 196.9142, 198.82, 185.39, 186.61
2022-01-19, 188.84, 191.34, 173.41, 174.07
2022-01-20, 174.99, 177.47, 166.215, 167.52
2022-01-21, 166.23, 171.2543, 157.29, 160.07
2022-01-24, 153.47, 158.0, 138.17, 157.3
2022-01-25, 156.01, 168.26, 150.0, 152.54
2022-01-26, 157.99, 165.85, 152.8, 154.96
2022-01-27, 157.43, 158.28, 146.54, 148.62
2022-01-28, 149.95, 159.87, 146.76, 159.47
2022-01-31, 160.05, 170.33, 154.56, 169.33
2022-02-01, 175.2, 177.57, 167.29, 172.74
2022-02-02, 170.8074, 177.2, 163.58, 169.61
2022-02-03, 165.07, 170.1, 163.2, 163.95
2022-02-04, 165.64, 167.5, 160.25, 163.01
2022-02-07, 162.2027, 165.54, 156.2701, 160.27
2022-02-08, 155.2, 157.17, 147.57, 153.31
2022-02-09, 154.3703, 164.23, 154.1725, 164.03
2022-02-10, 158.0, 168.67, 157.54, 160.42
2022-02-11, 161.25, 168.79, 160.08, 161.32
2022-02-14, 157.5261, 159.4999, 138.14, 142.47
2022-02-15, 142.49, 152.93, 139.211, 151.12
2022-02-16, 147.62, 152.39, 144.5, 151.81
2022-02-17, 150.2, 154.66, 145.28, 146.36
2022-02-18, 147.55, 151.4561, 141.31, 145.74
2022-02-22, 142.26, 151.2, 141.86, 144.97
2022-02-23, 145.17, 145.719, 134.0, 135.73
2022-02-24, 139.865, 156.42, 138.12, 156.23
2022-02-25, 156.02, 156.19, 147.01, 151.33
2022-02-28, 150.98, 155.47, 147.44, 153.6
2022-03-01, 152.48, 156.3793, 147.92, 149.52
2022-03-02, 149.44, 150.57, 140.44, 147.86
2022-03-03, 147.9, 149.232, 139.53, 141.52
2022-03-04, 140.82, 143.91, 135.91, 136.46
2022-03-07, 135.12, 138.4, 126.28, 126.46
2022-03-08, 125.0, 136.96, 122.01, 129.28
2022-03-09, 132.075, 145.28, 132.05, 142.49
2022-03-10, 139.51, 140.83, 135.85, 139.52
2022-03-11, 140.75, 145.8, 138.0, 138.2
2022-03-14, 140.2, 166.75, 139.73, 150.07
2022-03-15, 156.27, 158.0, 141.75, 148.12
2022-03-16, 150.0, 169.8, 149.67, 169.36
2022-03-17, 167.75, 172.1369, 160.66, 168.26
2022-03-18, 171.58, 180.8, 170.1, 178.93
2022-03-21, 179.91, 182.6, 172.44, 175.38
2022-03-22, 175.38, 188.0, 168.18, 186.72
2022-03-23, 184.66, 185.75, 176.8, 178.73
2022-03-24, 175.84, 181.86, 172.35, 179.68
2022-03-25, 178.25, 179.19, 163.031, 165.92
2022-03-28, 167.37, 174.45, 165.8, 173.08
2022-03-29, 174.07, 182.1, 171.03, 180.64
2022-03-30, 182.57, 187.7099, 172.77, 174.92
2022-03-31, 175.22, 178.4371, 171.11, 172.26
2022-04-01, 173.35, 179.03, 170.6, 176.59
2022-04-04, 177.24, 180.87, 171.07, 172.54
2022-04-05, 169.25, 172.395, 160.43, 162.05
2022-04-06, 157.48, 161.64, 150.705, 154.62
2022-04-07, 153.13, 159.7742, 151.39, 159.0
2022-04-08, 156.79, 165.18, 156.6, 160.84
2022-04-11, 156.0, 163.35, 152.1, 160.0
2022-04-12, 158.99, 164.7784, 157.0, 159.5
2022-04-13, 158.37, 172.46, 155.69, 169.66
2022-04-14, 168.59, 170.75, 164.85, 165.49
2022-04-18, 165.0, 165.8899, 154.27, 154.75
2022-04-19, 151.77, 153.67, 147.23, 152.72
2022-04-20, 152.97, 153.67, 146.5601, 150.12
2022-04-21, 149.43, 154.71, 144.03, 144.5
2022-04-22, 143.23, 148.81, 139.865, 140.34
2022-04-25, 139.9, 151.37, 139.4001, 150.41
2022-04-26, 148.48, 151.7399, 143.99, 145.79
2022-04-27, 146.09, 149.85, 139.31, 142.43
2022-04-28, 143.73, 148.45, 136.085, 142.52
2022-04-29, 144.47, 150.35, 134.19, 134.41
2022-05-02, 134.87, 146.45, 134.82, 142.08
2022-05-03, 141.93, 149.28, 137.53, 146.54
2022-05-04, 153.48, 155.46, 142.2277, 155.05
2022-05-05, 151.87, 152.0, 138.65, 142.02
2022-05-06, 139.7, 140.6, 131.0, 134.4
2022-05-09, 132.79, 141.6526, 131.78, 135.8
2022-05-10, 137.4, 139.055, 127.61, 132.32
2022-05-11, 130.74, 134.91, 122.7204, 123.43
2022-05-12, 120.6, 132.937, 119.01, 130.17
2022-05-13, 132.31, 141.65, 132.31, 137.91
2022-05-16, 135.87, 141.6, 133.82, 136.26
2022-05-17, 137.52, 143.89, 136.09, 142.28
2022-05-18, 138.41, 144.13, 136.29, 137.71
2022-05-19, 140.87, 148.5, 140.4601, 143.38
2022-05-20, 143.07, 144.77, 131.35, 136.25
2022-05-23, 137.6, 141.31, 136.235, 137.62
2022-05-24, 136.235, 136.6, 126.77, 132.06
2022-05-25, 130.98, 133.0, 126.28, 130.85
2022-05-26, 130.85, 136.14, 126.53, 135.8
2022-05-27, 137.38, 148.5399, 136.59, 147.66
2022-05-31, 145.055, 149.44, 142.74, 145.33
2022-06-01, 146.09, 149.08, 140.87, 143.4
2022-06-02, 140.2, 142.5, 130.92, 140.18
2022-06-03, 139.58, 143.38, 135.0702, 137.15
2022-06-06, 137.99, 143.0, 136.71, 140.0
2022-06-07, 139.37, 146.355, 137.96, 145.34
2022-06-08, 147.47, 152.73, 146.75, 148.53
2022-06-09, 148.46, 148.74, 134.0, 134.04
2022-06-10, 132.89, 134.69, 124.53, 127.12
2022-06-13, 122.71, 124.78, 115.61, 117.13
2022-06-14, 117.26, 123.15, 115.89, 121.56
2022-06-15, 122.44, 131.38, 122.44, 128.53
2022-06-16, 124.38, 125.255, 118.06, 121.08
2022-06-17, 120.73, 128.77, 120.2, 128.03
2022-06-21, 130.495, 134.575, 129.67, 129.99
2022-06-22, 127.5, 139.9, 126.5901, 136.07
2022-06-23, 136.04, 143.66, 132.8, 143.26
2022-06-24, 143.99, 144.89, 138.22, 144.27
2022-06-27, 143.0, 146.4, 138.49, 145.36
2022-06-28, 143.4, 149.79, 140.95, 142.19
2022-06-29, 140.425, 144.36, 138.618, 142.81
2022-06-30, 143.4, 147.35, 135.52, 142.85
2022-07-01, 141.93, 151.1, 139.54, 149.95
2022-07-05, 148.66, 158.79, 146.84, 155.54
2022-07-06, 154.51, 161.01, 150.4, 159.56
2022-07-07, 159.5, 173.66, 159.38, 172.4
2022-07-08, 170.72, 180.73, 170.36, 176.23
2022-07-11, 173.51, 180.48, 171.29, 175.26
2022-07-12, 174.73, 176.9, 170.16, 173.25
2022-07-13, 168.88, 176.65, 167.15, 171.24
2022-07-14, 169.24, 170.8618, 155.93, 159.92
2022-07-15, 161.0, 167.0, 155.93, 166.91
2022-07-18, 169.11, 172.73, 162.56, 163.4
2022-07-19, 166.76, 167.98, 161.27, 167.14
2022-07-20, 167.0, 172.51, 163.92, 166.89
2022-07-21, 165.36, 171.89, 165.25, 168.89
2022-07-22, 170.0, 171.105, 161.435, 163.52
2022-07-25, 162.75, 167.2681, 159.13, 165.69
2022-07-26, 166.3, 166.3, 159.905, 160.9
2022-07-27, 161.0, 161.2819, 154.1, 158.02
2022-07-28, 157.0, 158.81, 151.73, 158.07
2022-07-29, 161.44, 164.6, 159.44, 164.09
2022-08-01, 163.85, 166.1794, 160.06, 161.51
2022-08-02, 161.03, 165.29, 160.76, 160.81
2022-08-03, 167.74, 189.33, 167.74, 186.49
2022-08-04, 185.75, 197.44, 185.47, 194.18
2022-08-05, 189.271, 192.4, 182.26, 186.84
2022-08-08, 185.2, 190.28, 180.09, 182.94
2022-08-09, 176.01, 180.71, 169.2021, 171.14
2022-08-10, 174.09, 176.68, 169.82, 174.27
2022-08-11, 174.435, 179.85, 171.06, 171.81
2022-08-12, 172.68, 173.95, 168.64, 171.18
2022-08-15, 172.85, 179.33, 171.85, 176.78
2022-08-16, 176.0, 180.13, 166.605, 167.96
2022-08-17, 165.0445, 167.62, 157.68, 158.0
2022-08-18, 157.0, 158.5099, 148.26, 150.0
2022-08-19, 147.64, 150.75, 144.99, 146.1
2022-08-22, 145.25, 148.88, 141.57, 142.47
2022-08-23, 141.7, 144.8084, 139.21, 143.78
2022-08-24, 142.66, 144.22, 140.63, 141.43
2022-08-25, 142.25, 142.28, 137.78, 142.05
2022-08-26, 142.8, 145.5, 136.66, 136.7
2022-08-29, 135.09, 139.37, 135.0, 137.26
2022-08-30, 137.9, 138.0, 132.8182, 135.93
2022-08-31, 136.95, 139.88, 131.71, 132.27
2022-09-01, 131.13, 139.0, 130.11, 138.95
2022-09-02, 140.36, 140.93, 137.4691, 138.57
2022-09-06, 138.0, 138.4, 129.82, 130.08
2022-09-07, 129.68, 135.1, 129.58, 134.9
2022-09-08, 136.7, 142.26, 136.1, 141.28
2022-09-09, 142.04, 142.65, 138.06, 142.28
2022-09-12, 142.0, 144.7878, 139.76, 140.32
2022-09-13, 136.06, 138.23, 131.05, 131.3
2022-09-14, 134.01, 141.82, 133.59, 139.4
2022-09-15, 138.61, 139.8399, 135.58, 135.86
2022-09-16, 134.37, 139.8799, 133.76, 137.74
2022-09-19, 135.7, 135.99, 123.6854, 127.9
2022-09-20, 125.8, 134.35, 125.79, 129.705
2022-09-21, 130.37, 131.79, 125.68, 125.76
2022-09-22, 124.316, 126.08, 122.9, 124.32
2022-09-23, 122.81, 125.01, 121.25, 123.64
2022-09-26, 123.34, 125.88, 119.56, 119.69
2022-09-27, 120.58, 125.16, 120.25, 122.23
2022-09-28, 123.58, 126.29, 121.82, 122.15
2022-09-29, 119.9, 120.58, 115.03, 118.07
2022-09-30, 118.44, 122.58, 118.08, 118.25
2022-10-03, 119.32, 122.3981, 115.41, 120.99
2022-10-04, 123.67, 126.41, 123.5, 125.67
2022-10-05, 122.4, 126.74, 121.61, 125.62
2022-10-06, 124.78, 127.64, 122.93, 125.15
2022-10-07, 121.5, 123.36, 118.46, 119.32
2022-10-10, 119.32, 125.25, 118.47, 123.42
2022-10-11, 123.29, 124.78, 118.94, 120.72
2022-10-12, 135.555, 141.47, 129.61, 130.72
2022-10-13, 126.36, 136.1199, 126.19, 134.72
2022-10-14, 135.68, 136.16, 131.3148, 134.0
2022-10-17, 135.52, 140.32, 133.0, 139.25
2022-10-18, 140.74, 141.0, 132.39, 134.09
2022-10-19, 132.5, 133.29, 122.92, 123.52
2022-10-20, 122.94, 124.69, 118.31, 118.38
2022-10-21, 123.77, 130.3, 122.03, 128.32
2022-10-24, 127.49, 133.96, 126.72, 133.02
2022-10-25, 134.0, 138.35, 133.0006, 136.57
2022-10-26, 137.25, 147.68, 137.02, 142.0
2022-10-27, 143.38, 146.25, 140.8, 144.11
2022-10-28, 142.84, 151.19, 142.84, 150.97
2022-10-31, 149.43, 154.34, 148.57, 150.33
2022-11-01, 154.77, 158.88, 152.41, 154.62
2022-11-02, 154.2, 156.18, 148.3, 148.62
2022-11-03, 138.76, 150.7464, 135.09, 147.5
2022-11-04, 149.62, 160.74, 143.645, 158.41
2022-11-07, 158.46, 165.49, 155.81, 164.04
2022-11-08, 162.46, 167.49, 159.06, 164.61
2022-11-09, 162.5, 169.83, 162.35, 163.21
2022-11-10, 164.525, 169.28, 161.71, 168.56
2022-11-11, 168.31, 172.135, 162.74, 171.2
2022-11-14, 169.27, 184.24, 169.27, 179.03
2022-11-15, 180.66, 187.87, 178.35, 185.47
2022-11-16, 184.44, 188.65, 182.88, 185.25
2022-11-17, 181.33, 184.44, 178.98, 183.9
2022-11-18, 184.0, 188.45, 181.22, 181.59
2022-11-21, 179.71, 180.79, 175.17, 176.75
2022-11-22, 176.08, 179.83, 170.27, 179.59
2022-11-23, 178.01, 179.36, 174.58, 176.81
2022-11-25, 175.01, 179.14, 173.41, 176.4
2022-11-28, 177.09, 184.22, 174.67, 175.38
2022-11-29, 176.15, 179.0, 171.53, 173.15
2022-11-30, 173.52, 176.75, 169.06, 175.91
2022-12-01, 173.41, 185.9, 172.38, 181.48
2022-12-02, 178.5, 182.8, 177.0, 182.35
2022-12-05, 180.99, 183.685, 173.59, 175.93
2022-12-06, 175.02, 175.78, 169.7, 173.54
2022-12-07, 172.31, 180.385, 171.85, 179.0
2022-12-08, 179.12, 185.21, 177.52, 184.7
2022-12-09, 185.0, 185.409, 177.1, 177.35
2022-12-12, 175.53, 175.7725, 162.78, 165.13
